ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,GEN_INDUSTRY,GEN_TITLE,JOB_DIR,WORK_TIME,CREDIT,TERM,FST_PAYMENT,FAMILY_INCOME,PERSONAL_INCOME,TARGET,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
106806323,55,1,Среднее,Не состоял в браке,2,0,1,0,1,0,Управляющая компания,Рабочий,Участие в основ. деятельности,84.0,12700.0,12.0,0.0,от 5000 до 10000 руб.,7000.0,0.0,1.0,0.0
106805133,33,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Торговля,Служащий,Участие в основ. деятельности,36.0,9069.0,10.0,1600.0,от 5000 до 10000 руб.,8000.0,0.0,1.0,0.0
106809648,41,0,Высшее,Состою в браке,0,0,1,0,0,1,Транспорт,Руководитель низшего звена,Участие в основ. деятельности,115.0,23498.0,9.0,0.0,свыше 50000 руб.,24000.0,0.0,1.0,0.0
106818903,50,1,Среднее,Состою в браке,1,0,1,0,1,0,Другие сферы,Специалист,Участие в основ. деятельности,19.0,60000.0,12.0,34698.2,от 20000 до 50000 руб.,28000.0,0.0,2.0,1.0
106813110,56,0,Среднее,Состою в браке,1,1,1,1,1,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,384.0,37305.0,6.0,4145.0,свыше 50000 руб.,30000.0,0.0,1.0,0.0
106818159,28,0,Высшее,Состою в браке,0,0,1,0,0,1,Строительство,Специалист,Участие в основ. деятельности,24.0,17670.0,6.0,3000.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106814884,57,1,Среднее,Вдовец/Вдова,2,0,1,0,0,0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,19.0,3460.0,6.0,2500.0,от 10000 до 20000 руб.,12000.0,0.0,2.0,2.0
106813208,29,0,Среднее,Состою в браке,0,0,1,0,1,0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,3.0,4107.0,3.0,2000.0,от 20000 до 50000 руб.,10000.0,0.0,1.0,1.0
106812975,58,1,Среднее,Состою в браке,2,0,1,1,0,0,Здравоохранение,Рабочий,Вспомогательный техперсонал,156.0,7900.0,3.0,8000.0,от 10000 до 20000 руб.,12500.0,0.0,1.0,1.0
106805933,29,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,Ресторанный бизнес/Общественное питание,Специалист,Снабжение и сбыт,48.0,4200.0,3.0,750.0,от 20000 до 50000 руб.,24000.0,0.0,1.0,1.0
106813035,28,1,Высшее,Состою в браке,2,2,1,0,1,0,Государственная служба,Высококвалифиц. специалист,Участие в основ. деятельности,36.0,7999.0,6.0,7000.0,от 20000 до 50000 руб.,9000.0,0.0,1.0,0.0
106805111,39,1,Среднее специальное,Состою в браке,3,3,1,0,0,0,Наука,Рабочий,Участие в основ. деятельности,12.0,22955.0,10.0,5750.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106808256,29,1,Высшее,Состою в браке,1,1,1,0,0,0,Торговля,Руководитель высшего звена,Участие в основ. деятельности,36.0,17990.0,6.0,2000.0,от 20000 до 50000 руб.,30000.0,0.0,2.0,1.0
106808069,51,1,Среднее специальное,Состою в браке,0,0,1,0,1,0,Другие сферы,Специалист,Участие в основ. деятельности,180.0,28600.0,9.0,4000.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106807462,53,1,Высшее,Состою в браке,1,0,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,398.0,5000.0,6.0,2500.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106806107,34,1,Среднее,Разведен(а),1,1,1,0,0,0,Ресторанный бизнес/Общественное питание,Индивидуальный предприниматель,Участие в основ. деятельности,132.0,3440.0,6.0,610.0,от 5000 до 10000 руб.,8000.0,0.0,1.0,0.0
106818068,27,0,Высшее,Не состоял в браке,0,0,1,0,0,1,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,30.0,15292.0,6.0,2698.93,от 10000 до 20000 руб.,15000.0,0.0,2.0,2.0
106814129,57,1,Высшее,Не состоял в браке,0,0,1,1,0,0,Государственная служба,Специалист,Участие в основ. деятельности,348.0,8556.0,10.0,1994.0,от 10000 до 20000 руб.,13000.0,0.0,2.0,2.0
106818028,41,0,Высшее,Состою в браке,1,1,1,0,0,0,Здравоохранение,Высококвалифиц. специалист,Участие в основ. деятельности,180.0,26339.0,12.0,4650.0,свыше 50000 руб.,20000.0,1.0,1.0,0.0
106814555,48,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,Другие сферы,Высококвалифиц. специалист,Участие в основ. деятельности,72.0,17300.0,8.0,2000.0,от 20000 до 50000 руб.,14500.0,0.0,2.0,1.0
106805851,32,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,Торговля,Высококвалифиц. специалист,Участие в основ. деятельности,36.0,3099.0,3.0,3000.0,от 20000 до 50000 руб.,18000.0,0.0,1.0,1.0
106811373,43,1,Среднее специальное,Не состоял в браке,1,1,1,0,1,0,Государственная служба,Специалист,Участие в основ. деятельности,132.0,16990.0,10.0,1500.0,от 10000 до 20000 руб.,15000.0,0.0,1.0,0.0
106815717,35,0,Среднее,Гражданский брак,3,3,1,0,0,1,Торговля,Специалист,Участие в основ. деятельности,12.0,30000.0,6.0,5690.0,от 20000 до 50000 руб.,13000.0,0.0,1.0,1.0
106808721,38,1,Высшее,Не состоял в браке,1,1,1,0,0,0,Образование,Служащий,Участие в основ. деятельности,192.0,6822.0,5.0,758.0,от 10000 до 20000 руб.,20000.0,0.0,1.0,0.0
106807130,45,0,Среднее,Состою в браке,3,0,1,0,1,1,Сельское хозяйство,Рабочий,Участие в основ. деятельности,36.0,14440.0,8.0,2550.0,от 10000 до 20000 руб.,6000.0,0.0,1.0,0.0
106818675,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,24.0,5690.0,3.0,3000.0,от 20000 до 50000 руб.,23000.0,1.0,1.0,1.0
106814810,32,1,Среднее,Разведен(а),1,1,1,0,1,0,Торговля,Специалист,Участие в основ. деятельности,19.0,17000.0,12.0,2000.0,от 5000 до 10000 руб.,10000.0,0.0,3.0,2.0
106807502,58,1,Высшее,Разведен(а),0,0,1,1,1,0,Наука,Специалист,Вспомогательный техперсонал,360.0,8386.0,6.0,2000.0,от 5000 до 10000 руб.,7000.0,0.0,3.0,3.0
106805309,26,0,Высшее,Не состоял в браке,0,0,1,0,0,0,Государственная служба,Специалист,Участие в основ. деятельности,5.0,9580.0,10.0,4000.0,от 10000 до 20000 руб.,6000.0,0.0,1.0,0.0
106808668,45,0,Среднее специальное,Состою в браке,4,4,1,0,0,1,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,24.0,2759.0,6.0,2758.0,от 10000 до 20000 руб.,8000.0,0.0,1.0,0.0
106812352,52,1,Среднее,Состою в браке,3,0,1,0,1,0,Сельское хозяйство,Служащий,Участие в основ. деятельности,84.0,33292.0,18.0,3750.0,от 10000 до 20000 руб.,13500.0,0.0,1.0,0.0
106818770,51,1,Высшее,Состою в браке,2,0,1,0,1,0,Здравоохранение,Высококвалифиц. специалист,Участие в основ. деятельности,336.0,32970.0,9.0,4500.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106812675,54,1,Среднее специальное,Вдовец/Вдова,1,0,1,0,0,0,Образование,Другое,Участие в основ. деятельности,372.0,88555.0,24.0,60245.0,от 10000 до 20000 руб.,18000.0,0.0,1.0,0.0
106811034,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,48.0,10790.0,12.0,1200.0,от 20000 до 50000 руб.,25000.0,0.0,1.0,0.0
106815287,38,0,Среднее,Состою в браке,1,1,1,0,0,0,Другие сферы,Руководитель высшего звена,Участие в основ. деятельности,216.0,8844.0,6.0,2500.0,свыше 50000 руб.,50000.0,0.0,2.0,2.0
106804484,34,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,Образование,Служащий,Участие в основ. деятельности,24.0,10000.0,3.0,5670.0,от 10000 до 20000 руб.,6000.0,0.0,2.0,2.0
106818127,54,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Государственная служба,Специалист,Участие в основ. деятельности,241.0,9021.0,4.0,7669.0,от 20000 до 50000 руб.,29000.0,0.0,1.0,1.0
106807047,32,1,Неполное среднее,Состою в браке,1,1,1,0,0,0,Другие сферы,Специалист,Участие в основ. деятельности,84.0,11250.0,9.0,1250.0,от 10000 до 20000 руб.,12000.0,1.0,1.0,0.0
106812660,34,0,Среднее специальное,Состою в браке,2,2,1,0,1,1,Транспорт,Рабочий,Снабжение и сбыт,12.0,6944.0,6.0,1226.0,от 20000 до 50000 руб.,15000.0,1.0,1.0,0.0
106804588,39,0,Среднее специальное,Состою в браке,2,2,1,0,0,1,Государственная служба,Военнослужащий по контракту,Участие в основ. деятельности,36.0,15450.0,6.0,4000.0,свыше 50000 руб.,32000.0,1.0,1.0,1.0
106813902,22,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,36.0,16214.0,11.0,2861.0,от 20000 до 50000 руб.,10000.0,0.0,1.0,0.0
106813718,23,1,Высшее,Не состоял в браке,0,0,1,0,0,0,Юридические услуги/нотариальные услуги,Рабочий,Участие в основ. деятельности,27.0,10350.0,6.0,2000.0,от 10000 до 20000 руб.,11000.0,0.0,1.0,1.0
106805797,58,0,Высшее,Состою в браке,0,0,1,0,1,0,Энергетика,Руководитель высшего звена,Участие в основ. деятельности,48.0,13030.0,3.0,7660.0,свыше 50000 руб.,50000.0,0.0,1.0,1.0
106813634,30,1,Среднее,Разведен(а),1,1,1,0,0,1,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,108.0,7279.0,8.0,1000.0,от 20000 до 50000 руб.,45000.0,0.0,1.0,1.0
106808864,30,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,Транспорт,Специалист,Участие в основ. деятельности,84.0,30428.0,9.0,10500.0,от 10000 до 20000 руб.,18000.0,0.0,1.0,0.0
106817499,62,0,Среднее,Состою в браке,0,0,1,1,0,0,Развлечения/Искусство,Специалист,Участие в основ. деятельности,132.0,14990.0,6.0,4000.0,от 20000 до 50000 руб.,13000.0,0.0,2.0,1.0
106804381,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Другие сферы,Работник сферы услуг,Участие в основ. деятельности,27.0,11751.0,4.0,8389.0,от 10000 до 20000 руб.,18000.0,1.0,2.0,1.0
106813106,42,0,Среднее специальное,Состою в браке,0,0,1,0,1,0,Сельское хозяйство,Служащий,Снабжение и сбыт,12.0,6475.0,12.0,700.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106805248,28,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,Образование,Работник сферы услуг,Вспомогательный техперсонал,14.0,20000.0,12.0,2000.0,от 20000 до 50000 руб.,8000.0,0.0,1.0,0.0
106807474,37,0,Среднее,Состою в браке,2,2,1,0,0,0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,180.0,8754.0,10.0,1545.0,от 20000 до 50000 руб.,20000.0,0.0,2.0,1.0
106809490,55,0,Среднее,Состою в браке,1,0,1,0,0,0,Образование,Рабочий,Адм-хоз. и трансп. службы,96.0,17184.0,6.0,2000.0,от 5000 до 10000 руб.,6000.0,0.0,1.0,0.0
106812804,43,1,Среднее специальное,Состою в браке,1,0,1,0,1,0,Торговля,Специалист,Участие в основ. деятельности,12.0,18180.0,10.0,2020.0,от 20000 до 50000 руб.,16000.0,0.0,1.0,0.0
106806353,54,1,Среднее специальное,Состою в браке,3,1,1,0,0,0,Здравоохранение,Служащий,Участие в основ. деятельности,132.0,4973.0,3.0,877.0,от 5000 до 10000 руб.,5000.0,0.0,1.0,1.0
106816893,49,0,Среднее специальное,Состою в браке,2,1,1,0,0,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,10.0,17950.0,6.0,2000.0,от 20000 до 50000 руб.,14000.0,0.0,1.0,0.0
106806261,42,0,Среднее специальное,Состою в браке,2,1,1,0,0,0,Транспорт,Специалист,Участие в основ. деятельности,24.0,15500.0,3.0,10000.0,от 20000 до 50000 руб.,13000.0,0.0,1.0,1.0
106818860,54,0,Среднее,Состою в браке,2,1,1,1,1,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,33.0,14150.0,6.0,14000.0,от 20000 до 50000 руб.,30000.0,1.0,2.0,2.0
106806611,53,1,Среднее специальное,Не состоял в браке,2,0,1,1,0,0,Здравоохранение,Служащий,Участие в основ. деятельности,108.0,12350.0,10.0,1400.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106810438,29,0,Высшее,Состою в браке,0,0,1,0,0,1,Государственная служба,Специалист,Участие в основ. деятельности,14.0,28790.0,11.0,3200.0,от 20000 до 50000 руб.,30000.0,1.0,1.0,0.0
106816948,27,0,Среднее,Не состоял в браке,0,0,1,0,1,0,Торговля,Специалист,Участие в основ. деятельности,36.0,16063.0,6.0,2835.0,от 10000 до 20000 руб.,20000.0,0.0,5.0,5.0
106816957,35,1,Высшее,Не состоял в браке,0,0,1,0,0,0,Образование,Специалист,"Бухгалтерия, финансы, планир.",3.0,28224.0,6.0,3136.0,от 10000 до 20000 руб.,23000.0,0.0,3.0,3.0
106805551,27,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,36.0,14391.0,7.0,1599.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106816587,56,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,Образование,Специалист,"Бухгалтерия, финансы, планир.",240.0,25540.0,12.0,2840.0,от 10000 до 20000 руб.,12500.0,0.0,1.0,0.0
106809807,32,0,Среднее специальное,Состою в браке,1,1,1,0,1,1,Государственная служба,Другое,Участие в основ. деятельности,132.0,5377.0,3.0,1000.0,от 10000 до 20000 руб.,13000.0,0.0,1.0,1.0
106815380,59,0,Высшее,Состою в браке,0,0,1,1,1,1,Торговля,Специалист,Участие в основ. деятельности,48.0,9977.0,6.0,1110.0,от 20000 до 50000 руб.,18000.0,0.0,2.0,0.0
106818104,35,1,Среднее специальное,Состою в браке,0,0,1,0,1,0,Здравоохранение,Работник сферы услуг,Вспомогательный техперсонал,48.0,13734.0,6.0,13526.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106807189,50,1,Среднее,Не состоял в браке,1,1,1,0,1,0,Торговля,Рабочий,Участие в основ. деятельности,48.0,26750.0,10.0,3000.0,от 10000 до 20000 руб.,16000.0,0.0,1.0,0.0
106805268,31,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Коммунальное хоз-во/Дорожные службы,Рабочий,Участие в основ. деятельности,30.0,7676.0,12.0,900.0,от 20000 до 50000 руб.,10000.0,1.0,1.0,0.0
106805017,57,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,Энергетика,Работник сферы услуг,Адм-хоз. и трансп. службы,132.0,11620.0,10.0,2000.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106811248,34,0,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,24.0,3748.0,3.0,100.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,1.0
106804812,46,1,Высшее,Состою в браке,0,0,1,0,0,0,Другие сферы,Другое,Служба безопасности,108.0,18740.5,6.0,3500.0,от 10000 до 20000 руб.,10000.0,1.0,1.0,1.0
106815123,30,0,Среднее,Не состоял в браке,0,0,1,0,1,0,Транспорт,Специалист,Адм-хоз. и трансп. службы,36.0,19497.0,3.0,10000.0,от 20000 до 50000 руб.,20000.0,0.0,3.0,3.0
106805915,47,1,Среднее,Состою в браке,1,0,1,0,0,0,Торговля,Работник сферы услуг,Участие в основ. деятельности,20.0,4770.0,3.0,530.0,от 10000 до 20000 руб.,7000.0,0.0,1.0,1.0
106806366,54,1,Среднее,Вдовец/Вдова,2,0,1,0,1,0,Здравоохранение,Специалист,Участие в основ. деятельности,276.0,20000.0,12.0,7000.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106805991,51,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,24.0,3500.0,3.0,2000.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,1.0
106806765,35,1,Высшее,Состою в браке,1,1,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,24.0,6590.0,6.0,0.0,от 10000 до 20000 руб.,6700.0,0.0,1.0,0.0
106818123,25,1,Высшее,Не состоял в браке,0,0,1,0,1,0,Банк/Финансы,Специалист,Участие в основ. деятельности,48.0,5990.0,3.0,0.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,1.0
106805941,34,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,39.0,5400.0,3.0,1000.0,от 20000 до 50000 руб.,12000.0,0.0,1.0,1.0
106812214,34,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Сельское хозяйство,Рабочий,Вспомогательный техперсонал,12.0,4872.0,6.0,2088.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106811319,28,1,Высшее,Гражданский брак,0,0,1,0,0,0,Строительство,Специалист,Вспомогательный техперсонал,60.0,5848.0,10.0,650.0,от 20000 до 50000 руб.,17000.0,0.0,2.0,0.0
106811437,51,1,Среднее специальное,Состою в браке,3,1,1,1,0,0,Здравоохранение,Служащий,Участие в основ. деятельности,384.0,16990.0,12.0,3000.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106806165,52,1,Среднее специальное,Разведен(а),2,0,1,0,1,0,Банк/Финансы,Специалист,Участие в основ. деятельности,24.0,8100.0,10.0,6000.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106811667,29,1,Среднее специальное,Состою в браке,2,2,1,0,1,0,Здравоохранение,Служащий,Участие в основ. деятельности,48.0,4240.0,3.0,1650.0,от 10000 до 20000 руб.,9000.0,0.0,1.0,1.0
106815998,39,0,Среднее,Состою в браке,2,2,1,0,1,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,36.0,7404.0,6.0,1306.0,от 20000 до 50000 руб.,12000.0,0.0,3.0,3.0
106818249,45,0,Высшее,Состою в браке,1,1,1,0,0,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,240.0,13671.0,12.0,1519.0,от 20000 до 50000 руб.,30000.0,0.0,2.0,1.0
106812206,26,0,Среднее,Состою в браке,0,1,1,0,0,0,Транспорт,Рабочий,Вспомогательный техперсонал,36.0,24700.0,6.0,3000.0,от 20000 до 50000 руб.,40000.0,1.0,1.0,0.0
106807110,47,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,Строительство,Рабочий,Участие в основ. деятельности,4.0,14044.0,12.0,3000.0,от 20000 до 50000 руб.,16000.0,0.0,1.0,0.0
106808079,45,0,Среднее специальное,Состою в браке,1,1,1,0,0,1,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,48.0,6105.0,6.0,880.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106807757,30,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,132.0,16000.0,10.0,1781.83,от 20000 до 50000 руб.,12000.0,0.0,1.0,0.0
106810259,35,0,Среднее,Состою в браке,2,2,1,0,0,1,Другие сферы,Служащий,Участие в основ. деятельности,48.0,11396.0,10.0,2000.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106813418,42,0,Среднее,Состою в браке,2,2,1,0,1,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,20.0,5290.0,6.0,700.0,от 10000 до 20000 руб.,12000.0,0.0,2.0,2.0
106818847,35,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,Торговля,Специалист,Участие в основ. деятельности,84.0,24210.0,18.0,0.0,от 20000 до 50000 руб.,14000.0,1.0,1.0,0.0
106814652,35,1,Среднее специальное,Состою в браке,4,4,1,0,0,0,Здравоохранение,Рабочий,Участие в основ. деятельности,156.0,7869.61,6.0,11762.27,от 10000 до 20000 руб.,6500.0,1.0,1.0,1.0
106804458,29,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,Другие сферы,Рабочий,Участие в основ. деятельности,12.0,6843.0,4.0,4500.0,от 10000 до 20000 руб.,11000.0,0.0,1.0,1.0
106818976,34,1,Среднее,Не состоял в браке,0,0,1,0,0,0,Сельское хозяйство,Специалист,Участие в основ. деятельности,60.0,16420.0,12.0,0.0,от 10000 до 20000 руб.,17000.0,0.0,4.0,3.0
106818161,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,Торговля,Специалист,Участие в основ. деятельности,24.0,18890.0,6.0,5000.0,от 20000 до 50000 руб.,18000.0,0.0,1.0,1.0
106817215,57,0,Среднее,Состою в браке,1,0,1,0,0,0,Сельское хозяйство,Служащий,Вспомогательный техперсонал,24.0,17000.0,18.0,3000.0,от 5000 до 10000 руб.,5000.0,0.0,1.0,0.0
106806845,34,1,Неоконченное высшее,Состою в браке,2,2,1,0,0,0,Другие сферы,Рабочий,"Бухгалтерия, финансы, планир.",180.0,2000.0,5.0,2000.0,от 10000 до 20000 руб.,7000.0,0.0,1.0,1.0
106818886,51,1,Среднее специальное,Состою в браке,3,2,1,1,0,0,Ресторанный бизнес/Общественное питание,Руководитель среднего звена,Участие в основ. деятельности,60.0,30131.0,12.0,3350.0,от 20000 до 50000 руб.,14000.0,0.0,1.0,0.0
106811803,34,0,Высшее,Разведен(а),0,0,1,0,0,0,Другие сферы,Индивидуальный предприниматель,Участие в основ. деятельности,24.0,16949.0,12.0,1900.0,от 10000 до 20000 руб.,15000.0,0.0,1.0,0.0
106809046,30,1,Среднее специальное,Не состоял в браке,1,0,1,0,0,1,Другие сферы,Индивидуальный предприниматель,Участие в основ. деятельности,132.0,91168.0,24.0,46832.0,от 20000 до 50000 руб.,40000.0,0.0,1.0,0.0
106808516,33,1,Среднее специальное,Состою в браке,3,3,1,0,1,0,Государственная служба,Руководитель высшего звена,Кадровая служба и секретариат,144.0,39422.0,36.0,0.0,от 20000 до 50000 руб.,17000.0,1.0,1.0,0.0
106811322,39,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,Ресторанный бизнес/Общественное питание,Рабочий,Участие в основ. деятельности,84.0,8099.0,12.0,900.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106810979,49,0,Среднее,Состою в браке,0,0,1,0,0,0,Транспорт,Специалист,Участие в основ. деятельности,168.0,10950.0,6.0,1500.0,от 10000 до 20000 руб.,9000.0,0.0,1.0,0.0
106817595,39,1,Среднее,Состою в браке,1,0,1,0,0,0,Торговля,Рабочий,Участие в основ. деятельности,120.0,6865.0,12.0,1720.0,от 10000 до 20000 руб.,4500.0,0.0,1.0,0.0
106809939,59,1,Среднее,Вдовец/Вдова,3,0,1,0,0,0,Образование,Служащий,Участие в основ. деятельности,396.0,5590.0,3.0,0.0,от 10000 до 20000 руб.,8000.0,0.0,1.0,1.0
106810656,41,0,Среднее специальное,Состою в браке,2,2,1,0,1,0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,96.0,40037.0,12.0,10000.1,от 20000 до 50000 руб.,35000.0,0.0,1.0,0.0
106809393,45,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,Банк/Финансы,Рабочий,Участие в основ. деятельности,23.0,3140.0,4.0,0.0,от 10000 до 20000 руб.,3500.0,0.0,2.0,0.0
106818302,30,1,Высшее,Состою в браке,1,1,1,0,0,0,Торговля,Работник сферы услуг,Вспомогательный техперсонал,48.0,11518.0,6.0,1280.0,от 20000 до 50000 руб.,15000.0,1.0,2.0,1.0
106816746,30,0,Высшее,Не состоял в браке,0,0,1,0,0,0,Информационные технологии,Работник сферы услуг,Участие в основ. деятельности,36.0,17550.0,6.0,2500.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106819285,33,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,Торговля,Рабочий,Участие в основ. деятельности,24.0,5190.0,3.0,0.0,от 20000 до 50000 руб.,20000.0,0.0,2.0,1.0
106805613,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Государственная служба,Специалист,Адм-хоз. и трансп. службы,16.0,6790.0,3.0,1200.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,1.0
106813548,22,1,Высшее,Не состоял в браке,0,0,1,0,1,0,Торговля,Специалист,Участие в основ. деятельности,6.0,7194.72,4.0,900.0,от 20000 до 50000 руб.,30000.0,0.0,1.0,1.0
106805158,34,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,Другие сферы,Специалист,Участие в основ. деятельности,60.0,29052.0,12.0,3228.0,от 20000 до 50000 руб.,11000.0,1.0,1.0,0.0
106815214,46,1,Среднее,Состою в браке,2,0,1,0,1,0,Другие сферы,Специалист,Участие в основ. деятельности,194.0,5508.0,5.0,612.0,от 20000 до 50000 руб.,18000.0,0.0,3.0,2.0
106805846,32,1,Высшее,Разведен(а),1,1,1,0,1,0,Здравоохранение,Рабочий,Участие в основ. деятельности,132.0,11081.52,3.0,5000.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,1.0
106814979,52,1,Среднее специальное,Разведен(а),2,0,1,1,0,0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,48.0,33476.0,10.0,3720.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,1.0
106816938,25,1,Высшее,Состою в браке,0,0,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,48.0,10189.0,12.0,1135.0,от 20000 до 50000 руб.,9000.0,0.0,1.0,0.0
106805430,44,1,Высшее,Состою в браке,2,1,1,0,0,0,Государственная служба,Специалист,"Бухгалтерия, финансы, планир.",60.0,13500.0,6.0,3000.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106810629,33,1,Среднее специальное,Состою в браке,2,2,1,0,1,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,72.0,9370.0,6.0,1050.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106817395,22,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,Государственная служба,Другое,Участие в основ. деятельности,18.0,8999.0,9.0,0.0,от 10000 до 20000 руб.,15000.0,0.0,1.0,0.0
106812201,43,1,Среднее специальное,Состою в браке,3,3,1,0,0,0,Другие сферы,Рабочий,Вспомогательный техперсонал,7.0,10930.52,3.0,8879.48,от 20000 до 50000 руб.,8000.0,0.0,1.0,1.0
106815926,24,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,Металлургия/Промышленность/Машиностроение,Рабочий,Адм-хоз. и трансп. службы,54.0,5757.1,6.0,650.0,от 20000 до 50000 руб.,10000.0,0.0,1.0,1.0
106817958,27,1,Высшее,Разведен(а),0,0,1,0,0,0,Другие сферы,Специалист,Участие в основ. деятельности,24.0,5499.0,6.0,1000.0,от 10000 до 20000 руб.,7000.0,0.0,1.0,1.0
106812794,41,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,Другие сферы,Специалист,Участие в основ. деятельности,60.0,22198.1,12.0,12000.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
